id,title,subject,grade,standard,chapter,difficulty,estimated_duration,question,content_type,options,correct_answer,explanation,hints,scaffold_steps,supported_learning_modes,theme_tags,icon_name
6aad5689c039c717b080ae04,Electricity & Magnetic Effects (Ohm's Law & Motor Principle) (APPLICATION),Science,10,Class 10,Electricity & Magnetic Effects,4,3,Two resistors of resistances 6 ohms and 12 ohms are connected in PARALLEL across a 12V battery. What is the equivalent resistance of the circuit?,multiple_choice,"[""4 ohms"", ""18 ohms"", ""8 ohms"", ""2 ohms""]",4 ohms,"For parallel resistors: 1 / R_eq = 1/6 + 1/12 = 2/12 + 1/12 = 3/12 = 1/4. Therefore, R_eq = 4 ohms.","[""Use parallel resistance formula: 1/R = 1/R1 + 1/R2."", ""1/6 + 1/12 = 2/12 + 1/12 = 3/12."", ""Flip 3/12 to get R = 12/3 = 4 ohms.""]","[""Step 1: Formula: 1/R = 1/6 + 1/12."", ""Step 2: Common denominator 12: 1/R = (2 + 1) / 12 = 3/12 = 1/4."", ""Step 3: R = 4 ohms.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae06,Light: Reflection and Refraction (Optics & Lens Formula) (APPLICATION),Science,10,Class 10,Light - Reflection and Refraction (Optics),4,3,A convex lens has a focal length of +50 cm (+0.5 meters). What is the optical power of this lens in Dioptres?,multiple_choice,"[""+2.0 Dioptres"", ""+0.5 Dioptres"", ""-2.0 Dioptres"", ""+5.0 Dioptres""]",+2.0 Dioptres,"Power P = 1 / f (in meters). Since f = +50 cm = +0.5 m, P = 1 / 0.5 = +2.0 Dioptres (D). Convex lenses have positive power.","[""Convert focal length to meters first: 50 cm = 0.5 m."", ""Formula: Power P = 1 / f(in meters)."", ""P = 1 / 0.5 = +2.0 D.""]","[""Step 1: Convert f to meters: f = 50 cm = 0.5 m."", ""Step 2: Formula P = 1 / f."", ""Step 3: P = 1 / 0.5 = +2.0 Dioptres.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae08,My Family and Me (APPLICATION),English,1,Class 1,My Family and Me,1,3,What do you call your father's father in your loving family?,multiple_choice,"[""Grandfather"", ""Brother"", ""Uncle"", ""Nephew""]",Grandfather,Your father's father (or mother's father) is known as your grandfather.,"[""He is the parent of your parent."", ""He is older and tells wonderful bedtime stories."", ""He is your grandfather.""]","[""Step 1: Relation = father's father."", ""Step 2: English term = Grandfather."", ""Step 3: Select 'Grandfather'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae0a,Fun with Words & Rhymes (APPLICATION),English,1,Class 1,Fun with Words & Rhymes,1,3,Which word rhymes with the word 'CAT' because it ends with the exact same sound?,multiple_choice,"[""HAT"", ""DOG"", ""SUN"", ""PEN""]",HAT,CAT and HAT both end with the '-at' sound: c-at and h-at.,"[""Say the words aloud: C-AT... H-..."", ""Which word ends with '-at'?"", ""HAT rhymes with CAT.""]","[""Step 1: Ending sound of CAT = '-at'."", ""Step 2: Test options: DOG (-og), SUN (-un), HAT (-at)."", ""Step 3: Choose 'HAT'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae0c,Animals and Nature Tales (APPLICATION),English,1,Class 1,Animals and Nature Tales,1,3,"In the delightful story 'Mittu and the Yellow Mango', what color was clever Mittu the parrot?",multiple_choice,"[""Green with a red beak"", ""Purple with a yellow beak"", ""All black like a crow"", ""Blue with white spots""]",Green with a red beak,Mittu was a green parrot who had a lovely red beak and loved eating mangoes.,"[""Think about standard parrots in trees."", ""Their feathers are green."", ""Mittu was green with a red beak.""]","[""Step 1: Character = Mittu the parrot."", ""Step 2: Parrots have green feathers and red beaks."", ""Step 3: Select 'Green with a red beak'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae0e,Colors of the Rainbow (APPLICATION),English,1,Class 1,Colors of the Rainbow,1,3,How many vibrant colors can you count in a glorious sky rainbow after a rain shower?,multiple_choice,"[""7 colors"", ""3 colors"", ""12 colors"", ""5 colors""]",7 colors,"A natural rainbow has 7 colors: Violet, Indigo, Blue, Green, Yellow, Orange, and Red (VIBGYOR).","[""Remember the acronym V-I-B-G-Y-O-R."", ""Count the letters: V, I, B, G, Y, O, R."", ""There are 7 colors.""]","[""Step 1: Recall rainbow acronym: VIBGYOR."", ""Step 2: Count the colors: 1 to 7."", ""Step 3: Total is 7 colors.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae10,First Day at School & Adventure (APPLICATION),English,2,Class 2,First Day at School & Adventure,2,3,"In the story 'Haldi's Adventure', what unusual accessory was Smiley the friendly giraffe wearing?",multiple_choice,"[""Big glasses (spectacles)"", ""A gold watch on his tail"", ""A red party hat"", ""Blue swimming flippers""]",Big glasses (spectacles),Smiley the giraffe wore large glasses (spectacles) and held a book in his hand when Haldi met him.,"[""He wore them over his eyes to read books."", ""They helped him see clearly."", ""He wore glasses (spectacles).""]","[""Step 1: Character = Smiley the giraffe."", ""Step 2: Look at his face in the illustration."", ""Step 3: He wore glasses (spectacles).""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae12,I am Lucky! & Animal Smiles (APPLICATION),English,2,Class 2,I am Lucky! & Animal Smiles,2,3,"In the joyful poem 'I am Lucky', what is the butterfly thankful for?",multiple_choice,"[""For its colorful wings"", ""For its ability to swim fast"", ""For its sharp eagle claws"", ""For its heavy shell""]",For its colorful wings,"The poem begins: 'If I were a butterfly, I would be thankful for my wings.'","[""What helps a butterfly fly among flowers?"", ""Butterflies have beautiful painted wings."", ""It is thankful for its wings.""]","[""Step 1: Animal = Butterfly."", ""Step 2: Key feature = Wings."", ""Step 3: Thankful for its wings.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae14,Elements of Nature - The Wind and the Sun (APPLICATION),English,2,Class 2,Elements of Nature,2,3,"In the classic fable 'The Wind and the Sun', how did the Sun successfully make the man take off his heavy coat?",multiple_choice,"[""By shining warmly and brightly"", ""By blowing freezing gale winds"", ""By sending a thunder storm"", ""By asking a robber to take it""]",By shining warmly and brightly,"The Sun shone brighter and warmer, making the man feel hot so that he took off his coat gladly.","[""The Wind tried blowing hard, but the man held his coat tighter."", ""Then the Sun began to shine warmly."", ""The Sun shone brightly and warmly.""]","[""Step 1: Wind's force failed."", ""Step 2: Sun used warmth and brightness."", ""Step 3: Man took off coat because of warmth.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae16,Stories of Magic - The Magic Porridge Pot (APPLICATION),English,2,Class 2,Stories of Magic and Humor,2,3,"In the folktale 'The Magic Porridge Pot', what magic words did little Tara say to make the pot start cooking sweet porridge?",multiple_choice,"[""Cook, pot, cook!"", ""Open sesame!"", ""Fly, pot, fly!"", ""Sleep, pot, sleep!""]","Cook, pot, cook!","The kind old woman taught Tara to say 'Cook, pot, cook' to start cooking porridge.","[""It tells the pot what action to do: cook."", ""It repeats the word cook."", ""Tara said: 'Cook, pot, cook!'""]","[""Step 1: Action = cooking porridge."", ""Step 2: Magic phrase = 'Cook, pot, cook!'."", ""Step 3: Select 'Cook, pot, cook!'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae18,Nature Wonders - Good Morning Poem (APPLICATION),English,3,Class 3,Nature Wonders & Morning Songs,2,3,"In the uplifting poem 'Good Morning', who does the happy child joyfully greet as the new day begins?",multiple_choice,"[""The sky, sun, birds, and trees"", ""Only a dark stormy cloud"", ""A sleeping cat under the bed"", ""No one at all""]","The sky, sun, birds, and trees","The child greets: 'Good morning, sky! Good morning, sun! Good morning, little winds that run! Good morning, birds!'","[""The child greets all the bright morning nature elements."", ""Sky, sun, birds, and green trees."", ""The child greets the sky, sun, birds, and trees.""]","[""Step 1: Poem = 'Good Morning'."", ""Step 2: Review first stanza lines."", ""Step 3: Greets sky, sun, birds, and trees.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae1a,Empathy and Animal Tales - Nina and the Baby Sparrows (APPLICATION),English,3,Class 3,Empathy and Animal Tales,2,3,"In the story 'Nina and the Baby Sparrows', why was gentle Nina crying and unwilling to attend the family wedding in Delhi?",multiple_choice,"[""She worried the baby sparrows in her room would starve if the house was locked"", ""She lost her favorite red dancing shoes"", ""She was afraid of traveling on the train"", ""She did not want to meet her cousins""]",She worried the baby sparrows in her room would starve if the house was locked,Nina was worried that locking the room would prevent the mother and father sparrows from feeding their tiny babies.,"[""Think about the baby birds in the nest on her bookshelf."", ""She cared about the sparrows' safety."", ""She was worried the baby sparrows would starve.""]","[""Step 1: Conflict = family wedding in Delhi."", ""Step 2: Nina's worry = sparrows in her bedroom."", ""Step 3: Choose sparrow safety.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae1c,Curiosity and Exploration - The Enormous Turnip (APPLICATION),English,3,Class 3,Curiosity and Exploration,2,3,What important moral lesson does the story 'The Enormous Turnip' teach young readers?,multiple_choice,"[""Teamwork and helping each other makes difficult tasks possible"", ""It is better to work all alone in secret"", ""Never plant vegetables in gardens"", ""Only strong giants can accomplish goals""]",Teamwork and helping each other makes difficult tasks possible,"The giant turnip could not be pulled by one person, but when all worked together in unity, they succeeded.","[""Think about how they pulled: the man, woman, boy, and girl all pulled together."", ""United we stand!"", ""Teamwork makes difficult tasks possible.""]","[""Step 1: Individual pulling failed."", ""Step 2: Group cooperation succeeded."", ""Step 3: Moral = Teamwork.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae1e,Communication and Letters - Postal Mail (APPLICATION),English,3,Class 3,Communication and Letters,2,3,"When writing a letter to your friend, what important 6-digit numerical code on the envelope helps the postman find the exact delivery zone?",multiple_choice,"[""PIN Code (Postal Index Number)"", ""Phone passcode"", ""School roll number"", ""Shoe size number""]",PIN Code (Postal Index Number),"The PIN code (Postal Index Number) has 6 digits that identify the specific state, district, and delivery post office.","[""It has 6 digits like 110001 or 560001."", ""It stands for Postal Index Number."", ""It is the PIN Code.""]","[""Step 1: Purpose = route postal mail."", ""Step 2: 6-digit code = PIN Code."", ""Step 3: Select 'PIN Code'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae20,Wake Up! & Neha's Alarm Clock (APPLICATION),English,4,Class 4,Wake Up! & Neha's Alarm Clock,3,3,"In the charming story 'Neha's Alarm Clock', what mysterious internal clock wakes up Neha at 6:00 AM even when her alarm clock is turned off?",multiple_choice,"[""Her own internal body clock"", ""A loud railway horn outside"", ""Her dog barking at a cat"", ""A talking computer""]",Her own internal body clock,"Mother explains to Neha that every human has an internal body clock that prompts them when to eat, sleep, and wake up.","[""It is inside her own body."", ""It tells us when we are hungry or sleepy."", ""It is her internal body clock.""]","[""Step 1: All external alarms failed."", ""Step 2: Mother explains human biology."", ""Step 3: Neha's internal body clock.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae22,Alice in Wonderland & Curiosity (APPLICATION),English,4,Class 4,Alice in Wonderland & Curiosity,3,3,"In 'Alice in Wonderland', what extraordinary item did the White Rabbit pull out of his waistcoat pocket that astonished Alice?",multiple_choice,"[""A pocket watch"", ""A gold coin"", ""A magic wand"", ""A compass""]",A pocket watch,Alice was amazed because rabbits do not wear waistcoats or carry pocket watches to check the time.,"[""It tells the time."", ""The rabbit looked at it and cried 'Oh dear, I shall be late!'"", ""It was a pocket watch.""]","[""Step 1: Character = White Rabbit."", ""Step 2: Action = checking if he was late."", ""Step 3: Object = Pocket watch.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae24,Courage and Inclusion - Helen Keller (APPLICATION),English,4,Class 4,Courage and Inclusion - Helen Keller,3,3,What life-changing word did dedicated teacher Anne Sullivan spell onto Helen Keller's palm while cool water pumped over her hand?,multiple_choice,"[""W-A-T-E-R"", ""M-O-T-H-E-R"", ""S-C-H-O-O-L"", ""L-I-G-H-T""]",W-A-T-E-R,The connection between the physical sensation of cool liquid and the tactile letters W-A-T-E-R unlocked language for Helen.,"[""It was cool liquid running from a water pump."", ""It spelled the name of what she drank."", ""The word was W-A-T-E-R.""]","[""Step 1: Context = pump water over hand."", ""Step 2: Spelled letters = W-A-T-E-R."", ""Step 3: Word is WATER.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae26,The Giving Tree & Environmental Values (APPLICATION),English,4,Class 4,The Giving Tree & Environment,3,3,"In the moving story 'The Giving Tree', what was the tree's emotional state whenever it gave its gifts to the boy?",multiple_choice,"[""The tree was truly happy"", ""The tree was angry and bitter"", ""The tree was scared and wept"", ""The tree wanted revenge""]",The tree was truly happy,"Throughout the story, despite giving away everything it possessed, 'and the tree was happy' because of its selfless love.","[""The tree loved the boy unconditionally."", ""Giving made the tree feel joyful."", ""The tree was truly happy.""]","[""Step 1: Theme = unconditional love and giving."", ""Step 2: Key recurring refrain in the book."", ""Step 3: 'The tree was happy'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae28,Wonderful Waste! (Culinary Upcycling) (APPLICATION),English,5,Class 5,Ice-Cream Man & Wonderful Waste!,3,3,"In the delightful Kerala folktale 'Wonderful Waste!', which famous traditional feast dish was invented by creatively cooking leftover vegetable scraps?",multiple_choice,"[""Avial"", ""Biryani"", ""Sambar"", ""Dosa""]",Avial,Avial is the traditional Kerala mixed-vegetable dish created when the cook seasoned vegetable peelings and scraps with coconut and curd.,"[""It is a famous traditional Kerala dish."", ""It begins with the letter 'A'."", ""The dish is Avial.""]","[""Step 1: Setting = Palace of Travancore, Kerala."", ""Step 2: Cook used vegetable scraps."", ""Step 3: Dish created was Avial.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae2a,Teamwork & Flying Together (APPLICATION),English,5,Class 5,Teamwork & Flying Together,3,3,"In the fable 'Flying Together', why did the wise old goose urge the flock to destroy the tender young creeper at the foot of the tree?",multiple_choice,"[""Lest it grow thick and allow a hunter to climb up and catch them"", ""Because it had bad-tasting leaves"", ""Because it blocked sunlight from the river"", ""Because the birds wanted to eat it""]",Lest it grow thick and allow a hunter to climb up and catch them,"The wise bird foresaw that when the creeper grew into a strong rope, a hunter could easily climb up the tall tree and trap the flock.","[""A thick creeper acts like a ladder."", ""A hunter could use it to climb."", ""It could help a hunter catch them.""]","[""Step 1: Warning = destroy creeper."", ""Step 2: Consequence of waiting = creeper becomes ladder."", ""Step 3: Hunter could climb up.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae2c,Robinson Crusoe & Logical Deduction (APPLICATION),English,5,Class 5,Robinson Crusoe & Survival Logic,3,3,"In the gripping adventure story, what startling discovery on the sandy beach filled solitary Robinson Crusoe with astonishment and fear?",multiple_choice,"[""The print of a man's naked foot in the sand"", ""A chest filled with golden pirate coins"", ""A broken ship anchor buried in mud"", ""A giant sea turtle laying eggs""]",The print of a man's naked foot in the sand,"Crusoe saw the distinct print of a human foot—toes, heel, and every part of a foot—proving another human was on the island.","[""He thought he was completely alone on the island."", ""He saw an imprint in the sand made by a foot."", ""The print of a man's foot.""]","[""Step 1: Setting = lonely deserted island."", ""Step 2: Startling discovery = footprint in sand."", ""Step 3: Print of a human foot.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae2e,Gulliver's Travels & Relative Scale (APPLICATION),English,5,Class 5,Gulliver's Travels & Perspectives,3,3,"In Jonathan Swift's classic adventure 'Gulliver's Travels', what was extraordinary about the people in the land of Brobdingnag?",multiple_choice,"[""They were enormous giants sixty feet tall"", ""They were tiny people only six inches tall"", ""They could fly using feathered wings"", ""They lived completely underwater""]",They were enormous giants sixty feet tall,"In Brobdingnag, everything was gigantic; the farmers were sixty feet tall, making Gulliver look like a miniature creature.","[""In Lilliput people were tiny, but in Brobdingnag they were..."", ""They were huge giants."", ""They were enormous giants sixty feet tall.""]","[""Step 1: Land = Brobdingnag."", ""Step 2: Lilliput = tiny; Brobdingnag = giants."", ""Step 3: Giants sixty feet tall.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae30,Who Did Patrick's Homework? (Self-Reliance) (APPLICATION),English,6,Class 6,Who Did Patrick's Homework?,2,3,Who actually completed Patrick's homework throughout the story?,multiple_choice,"[""Patrick himself, because the elf required Patrick's constant research and guidance for every question"", ""The magical elf completely independently using wizardry"", ""Patrick's parents secretly during the night"", ""Patrick's school teacher who gave him automatic answers""]","Patrick himself, because the elf required Patrick's constant research and guidance for every question","The delightful twist of the story is that the elf was merely a catalyst. Patrick read the books, looked up dictionary meanings, and solved the sums himself, earning straight A's.","[""Did the elf know multiplication tables or history?"", ""Who looked up words in the dictionary?"", ""Patrick did all the actual work.""]","[""Step 1: The elf pleaded ignorance about human subjects."", ""Step 2: Patrick stayed up late reading and solving every problem for the elf."", ""Step 3: Conclusion: Patrick did his own homework.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae32,How the Dog Found Himself a Master! (Domestication & Loyalty) (APPLICATION),English,6,Class 6,How the Dog Found Himself a Master!,2,3,"In the story 'How the Dog Found Himself a Master!', whom did the dog finally choose to serve faithfully forever?",multiple_choice,"[""Man"", ""The Lion"", ""The Bear"", ""The Wolf""]",Man,"When the dog saw that even the mighty Lion feared human scent and avoided man, the dog realized Man was the strongest being on Earth and chose to be his faithful companion.","[""Who did the mighty Lion fear in the forest?"", ""The Lion smelled human beings approaching."", ""The dog chose Man.""]","[""Step 1: Dog served Wolf -> Bear -> Lion."", ""Step 2: Lion feared Man."", ""Step 3: Dog chose Man as the ultimate master.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae34,Kalpana Chawla - An Indian-American Woman in Space (APPLICATION),English,6,Class 6,Kalpana Chawla - Woman in Space,2,3,"In which city in Haryana, India was astronaut Kalpana Chawla born?",multiple_choice,"[""Karnal"", ""Ambala"", ""Chandigarh"", ""Panipat""]",Karnal,"Kalpana Chawla was born in Karnal, Haryana. She later graduated in aeronautical engineering from Punjab Engineering College, Chandigarh.","[""It is a historic city in Haryana."", ""Her hometown begins with the letter 'K'."", ""The city is Karnal.""]","[""Step 1: Recall Kalpana Chawla's birthplace mentioned in NCERT text."", ""Step 2: She was born in Karnal, Haryana."", ""Step 3: Karnal is the correct answer.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae36,A Different Kind of School (Inclusion & Empathy) (APPLICATION),English,6,Class 6,A Different Kind of School (Inclusion & Empathy),2,3,What was the core educational purpose of the 'Blind Day' and 'Lame Day' at Miss Beam's school?,multiple_choice,"[""To teach children thoughtfulness, kindness, and deep empathy for people with disabilities through firsthand experience"", ""To test physical strength and endurance for competitive sports"", ""To punish students who failed academic exams"", ""To train children to become medical doctors""]","To teach children thoughtfulness, kindness, and deep empathy for people with disabilities through firsthand experience","Miss Beam explained that the real aim of her school was not just scholastic knowledge, but teaching thoughtfulness, appreciation, and authentic empathy by having children experience limitations firsthand.","[""Was it for grades or for human kindness?"", ""Miss Beam wanted children to understand what it feels like to face challenges."", ""It taught empathy and compassion.""]","[""Step 1: Identify the special practice at Miss Beam's school."", ""Step 2: Students took turns having bandages on eyes or tying an arm."", ""Step 3: Purpose: to build deep empathy for individuals with disabilities.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae38,Three Questions by Leo Tolstoy (Wisdom & Mindfulness) (APPLICATION),English,7,Class 7,Three Questions (Leo Tolstoy),3,3,"According to the wise hermit in Leo Tolstoy's parable 'Three Questions', what is the ONLY most important time?",multiple_choice,"[""The present moment ('Now')"", ""The planned future"", ""The past remembered"", ""The early morning hours""]",The present moment ('Now'),"The hermit taught the king that the most important time is 'Now', because the present is the only time over which we possess any real power to act.","[""Can you act in the past? No."", ""Can you act in the future before it arrives? No."", ""The only time you can act is NOW.""]","[""Step 1: Hermit answered the king's three questions."", ""Step 2: Past is gone; future is uncertain."", ""Step 3: The only time that matters is 'Now' (the present).""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae3a,A Gift of Chappals (Empathy & Compassion) (APPLICATION),English,7,Class 7,A Gift of Chappals,3,3,Why did Ravi and the children decide to give away the music master's chappals to the beggar?,multiple_choice,"[""The beggar was barefoot and had painful peeling blisters on his feet from the scorching road"", ""The music master had asked them to throw his old slippers away"", ""The beggar offered money in exchange for comfortable footwear"", ""They wanted to play a mischievous prank on the music teacher""]",The beggar was barefoot and had painful peeling blisters on his feet from the scorching road,The children demonstrated pure empathy when they saw the beggar's bare feet covered with painful blisters caused by walking on the boiling sun-heated asphalt road.,"[""What did the children notice on the beggar's feet?"", ""His feet had blisters from the hot road."", ""They gave slippers out of genuine compassion.""]","[""Step 1: Identify the beggar's distress: walking barefoot on boiling asphalt."", ""Step 2: His soles were peeling with heat blisters."", ""Step 3: Compassion prompted the children to give him chappals.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae3c,Gopal and the Hilsa Fish (Wits & Strategy) (APPLICATION),English,7,Class 7,Gopal and the Hilsa Fish,3,3,How did Gopal successfully enter the royal court without anyone mentioning or discussing the giant Hilsa fish he bought?,multiple_choice,"[""He dressed in torn rags with half a shaven face and ash, making people talk only about his eccentric appearance"", ""He concealed the fish inside a large sealed wooden treasure trunk"", ""He bribed the palace guards with silver coins to stay silent"", ""He walked into the palace in the middle of the dark night while everyone was asleep""]","He dressed in torn rags with half a shaven face and ash, making people talk only about his eccentric appearance","Gopal created such an overpowering visual spectacle by half-shaving his face and smearing ash that townspeople and courtiers talked only about his madness, winning the king's challenge.","[""What did Gopal look like when he walked through town?"", ""Half his beard was shaved and he had ash on his face."", ""People were too shocked by his appearance to notice the fish.""]","[""Step 1: The challenge was to bring a Hilsa fish without anyone asking about it."", ""Step 2: Gopal created an even bigger distraction with his absurd attire."", ""Step 3: No one mentioned the fish because they were fascinated by his appearance.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae3e,The Invention of Vita-Wonk by Roald Dahl (Fantasy) (APPLICATION),English,7,Class 7,The Invention of Vita-Wonk (Roald Dahl),3,3,"According to Mr. Willy Wonka in Roald Dahl's story, which of the following is the oldest living organism on Earth from which he collected sap?",multiple_choice,"[""The Bristlecone pine tree"", ""The giant Douglas fir tree"", ""The California redwood tree"", ""The weeping willow tree""]",The Bristlecone pine tree,"Mr. Wonka specifically highlights the Bristlecone pine tree growing on the slopes of Wheeler Peak in Nevada, which lives for more than 4,000 years, as the oldest living tree.","[""Look for the tree named by Willy Wonka that lives over 4,000 years."", ""Its name starts with 'Bristle...'"", ""It is the Bristlecone pine.""]","[""Step 1: Willy Wonka looked for the oldest living thing."", ""Step 2: He discovered that Bristlecone pines live for thousands of years."", ""Step 3: He gathered sap from the Bristlecone pine.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae40,The Best Christmas Present in the World by Michael Morpurgo (APPLICATION),English,8,Class 8,The Best Christmas Present in the World,3,3,What extraordinary event occurred on Christmas Day in 1914 between British and German soldiers in No Man's Land?,multiple_choice,"[""A spontaneous temporary truce where soldiers celebrated Christmas, shared food, and played football together"", ""A surprise massive military offensive launched in deep snow"", ""The signing of the final peace treaty ending World War I permanently"", ""An air raid conducted by newly invented combat airplanes""]","A spontaneous temporary truce where soldiers celebrated Christmas, shared food, and played football together","The 1914 Christmas Truce saw opposing British and German soldiers emerge from trenches into No Man's Land without weapons to celebrate Christmas, share food, and play football.","[""It took place on Christmas Day."", ""Did they fight or celebrate together?"", ""They celebrated a spontaneous peaceful Christmas truce.""]","[""Step 1: The letter describes Christmas 1914."", ""Step 2: German soldier Fritz and British soldier Tommy greeted each other."", ""Step 3: They shared food and played a football match in peace.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae42,The Tsunami & Disaster Resilience (2004 Indian Ocean) (APPLICATION),English,8,Class 8,The Tsunami & Disaster Resilience,3,3,"How was 10-year-old schoolgirl Tilly Smith able to save dozens of tourists on a beach in Phuket, Thailand during the 2004 tsunami?",multiple_choice,"[""She recognized the warning signs (sea swelling and retreating with frothy bubbles) from a geography lesson taught by her teacher"", ""She received a sudden emergency text notification on her mobile phone"", ""She followed the high-tech sirens activated by the local coastal patrol"", ""She read an emergency notice printed in the morning hotel newspaper""]",She recognized the warning signs (sea swelling and retreating with frothy bubbles) from a geography lesson taught by her teacher,"Tilly Smith recognized the rapid sea recession and bubbling froth from a video shown by her geography teacher in England two weeks earlier, enabling her to sound the alarm.","[""Think about what she learned in school two weeks before."", ""Her geography teacher showed a video of a tsunami."", ""She recognized the bubbling, retreating ocean water.""]","[""Step 1: Tilly was on holiday in Thailand."", ""Step 2: She noticed the sea frothing and pulling back rapidly."", ""Step 3: Remembering her geography lesson, she screamed that a tsunami was coming.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae44,Glimpses of the Past (1757 - 1857 Indian Freedom Struggle) (APPLICATION),English,8,Class 8,Glimpses of the Past (1757 - 1857),3,3,"In the graphic history 'Glimpses of the Past', which Indian soldier fired the first shot of open mutiny at Barrackpore against British grease-cartridges in 1857?",multiple_choice,"[""Mangal Pandey"", ""Tatya Tope"", ""Kunwar Singh"", ""Nana Sahib""]",Mangal Pandey,"Sepoy Mangal Pandey of the 34th Bengal Native Infantry at Barrackpore led the open uprising against the grease-cartridges, sparking the 1857 rebellion.","[""He was a young sepoy at Barrackpore."", ""His heroic action ignited the 1857 rebellion."", ""His name is Mangal Pandey.""]","[""Step 1: Identify the mutiny spark: greased rifle cartridges."", ""Step 2: Young sepoy at Barrackpore attacked his British officers."", ""Step 3: The sepoy was Mangal Pandey.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
6aad5689c039c717b080ae46,A Visit to Cambridge (Stephen Hawking & Disability Pride) (APPLICATION),English,8,Class 8,A Visit to Cambridge (Stephen Hawking),3,3,"In 'A Visit to Cambridge', what powerful life advice did astrophysicist Stephen Hawking give to disabled people?",multiple_choice,"[""Disabled people should concentrate on what they are good at and not waste energy on artificial things"", ""They should continuously train for the Olympic games regardless of interest"", ""They should avoid academic studies and focus only on relaxing music"", ""They should travel abroad to live in foreign universities permanently""]",Disabled people should concentrate on what they are good at and not waste energy on artificial things,Hawking advised disabled people to concentrate on things they are exceptionally good at and avoid forcing themselves into artificial competitions that waste their vital energy.,"[""What did Hawking say about disabled people trying to do things they aren't suited for?"", ""Focus on your natural strengths and intellect."", ""Concentrate on what you are genuinely good at.""]","[""Step 1: Firdaus Kanga asked Hawking for advice for disabled people."", ""Step 2: Hawking remarked that disabled Olympics were often artificial."", ""Step 3: He advised: 'They should concentrate on what they are good at'.""]","[""Seeing"", ""Doing""]","[""general"", ""space"", ""animals""]",Sparkles
